"Dates","Price"
"1962-03-11",70.42
"1962-03-18",70.94
"1962-03-25",70.45
"1962-04-01",69.55
"1962-04-08",68.84
"1962-04-15",67.9
"1962-04-22",68.59
"1962-04-29",66.3
"1962-05-06",66.24
"1962-05-13",62.65
"1962-05-20",63.82
"1962-05-27",59.47
"1962-06-03",59.38
"1962-06-10",58.45
"1962-06-17",55.89
"1962-06-24",52.68
"1962-07-01",54.75
"1962-07-08",56.17
"1962-07-15",57.83
"1962-07-22",56.81
"1962-07-29",57.2
"1962-08-05",58.12
"1962-08-12",57.55
"1962-08-19",59.01
"1962-08-26",59.58
"1962-09-02",59.12
"1962-09-09",58.38
"1962-09-16",58.89
"1962-09-23",57.69
"1962-09-30",56.27
"1962-10-07",57.07
"1962-10-14",56.95
"1962-10-21",55.59
"1962-10-28",54.54
"1962-11-04",57.75
"1962-11-11",58.78
"1962-11-18",60.16
"1962-11-25",61.54
"1962-12-02",62.26
"1962-12-09",63.06
"1962-12-16",62.57
"1962-12-23",62.64
"1962-12-30",62.96
"1963-01-06",64.13
"1963-01-13",64.85
"1963-01-20",65.18
"1963-01-27",65.92
"1963-02-03",66.31
"1963-02-10",66.17
"1963-02-17",66.41
"1963-02-24",65.92
"1963-03-03",64.1
"1963-03-10",65.33
"1963-03-17",65.93
"1963-03-24",66.19
"1963-03-31",66.57
"1963-04-07",68.28
"1963-04-14",68.77
"1963-04-21",69.23
"1963-04-28",69.7
"1963-05-05",70.03
"1963-05-12",70.52
"1963-05-19",70.29
"1963-05-26",70.02
"1963-06-02",70.8
"1963-06-09",70.41
"1963-06-16",70.25
"1963-06-23",70.25
"1963-06-30",69.37
"1963-07-07",70.22
"1963-07-14",69.64
"1963-07-21",68.35
"1963-07-28",68.54
"1963-08-04",69.3
"1963-08-11",70.48
"1963-08-18",71.49
"1963-08-25",71.76
"1963-09-01",72.5
"1963-09-08",72.84
"1963-09-15",73.17
"1963-09-22",73.3
"1963-09-29",72.13
"1963-10-06",72.85
"1963-10-13",72.27
"1963-10-20",73.32
"1963-10-27",74.01
"1963-11-03",73.83
"1963-11-10",73.36
"1963-11-17",72.35
"1963-11-24",69.61
"1963-12-01",73.23
"1963-12-08",74
"1963-12-15",74.06
"1963-12-22",74.28
"1963-12-29",74.44
"1964-01-05",75.5
"1964-01-12",76.24
"1964-01-19",76.56
"1964-01-26",77.11
"1964-02-02",77.04
"1964-02-09",77.18
"1964-02-16",77.48
"1964-02-23",77.62
"1964-03-01",77.8
"1964-03-08",78.31
"1964-03-15",79.14
"1964-03-22",78.92
"1964-03-29",79.19
"1964-04-05",79.94
"1964-04-12",79.85
"1964-04-19",80.55
"1964-04-26",79.75
"1964-05-03",80.17
"1964-05-10",78.64
"1964-05-17",81.1
"1964-05-24",80.73
"1964-05-31",80.37
"1964-06-07",79.02
"1964-06-14",79.6
"1964-06-21",80.89
"1964-06-28",81.46
"1964-07-05",82.6
"1964-07-12",83.36
"1964-07-19",84.01
"1964-07-26",83.46
"1964-08-02",83.18
"1964-08-09",81.86
"1964-08-16",82.35
"1964-08-23",82.07
"1964-08-30",81.99
"1964-09-06",82.76
"1964-09-13",83.45
"1964-09-20",83.48
"1964-09-27",84.21
"1964-10-04",84.36
"1964-10-11",85.22
"1964-10-18",84.83
"1964-10-25",85.14
"1964-11-01",84.86
"1964-11-08",85.23
"1964-11-15",85.21
"1964-11-22",86.28
"1964-11-29",85.16
"1964-12-06",84.35
"1964-12-13",83.66
"1964-12-20",84.29
"1964-12-27",84.15
"1965-01-03",84.75
"1965-01-10",85.37
"1965-01-17",86.21
"1965-01-24",86.74
"1965-01-31",87.56
"1965-02-07",87.29
"1965-02-14",86.17
"1965-02-21",86.21
"1965-02-28",87.43
"1965-03-07",86.8
"1965-03-14",87.21
"1965-03-21",86.84
"1965-03-28",86.2
"1965-04-04",86.53
"1965-04-11",87.56
"1965-04-18",88.15
"1965-04-25",88.88
"1965-05-02",89.11
"1965-05-09",89.85
"1965-05-16",90.1
"1965-05-23",88.75
"1965-05-30",88.42
"1965-06-06",87.11
"1965-06-13",85.12
"1965-06-20",85.34
"1965-06-27",83.06
"1965-07-04",85.16
"1965-07-11",85.71
"1965-07-18",85.69
"1965-07-25",84.07
"1965-08-01",85.25
"1965-08-08",86.07
"1965-08-15",86.77
"1965-08-22",86.69
"1965-08-29",87.2
"1965-09-05",88.06
"1965-09-12",89.12
"1965-09-19",90.05
"1965-09-26",90.02
"1965-10-03",89.9
"1965-10-10",90.85
"1965-10-17",91.38
"1965-10-24",91.98
"1965-10-31",92.42
"1965-11-07",92.37
"1965-11-14",92.55
"1965-11-21",92.24
"1965-11-28",92.03
"1965-12-05",91.27
"1965-12-12",91.8
"1965-12-19",92.08
"1965-12-26",92.19
"1966-01-02",92.43
"1966-01-09",93.14
"1966-01-16",93.5
"1966-01-23",93.47
"1966-01-30",93.31
"1966-02-06",93.26
"1966-02-13",93.81
"1966-02-20",92.41
"1966-02-27",91.14
"1966-03-06",89.24
"1966-03-13",88.85
"1966-03-20",88.53
"1966-03-27",89.54
"1966-04-03",89.94
"1966-04-10",91.76
"1966-04-17",91.99
"1966-04-24",92.27
"1966-05-01",91.06
"1966-05-08",87.84
"1966-05-15",85.47
"1966-05-22",85.43
"1966-05-29",87.33
"1966-06-05",86.06
"1966-06-12",86.44
"1966-06-19",86.51
"1966-06-26",86.58
"1966-07-03",85.61
"1966-07-10",87.61
"1966-07-17",87.08
"1966-07-24",85.41
"1966-07-31",83.6
"1966-08-07",84
"1966-08-14",83.17
"1966-08-21",79.62
"1966-08-28",76.41
"1966-09-04",77.42
"1966-09-11",76.29
"1966-09-18",79.99
"1966-09-25",77.67
"1966-10-02",76.56
"1966-10-09",73.2
"1966-10-16",76.6
"1966-10-23",78.19
"1966-10-30",80.24
"1966-11-06",80.81
"1966-11-13",81.94
"1966-11-20",81.26
"1966-11-27",80.85
"1966-12-04",80.13
"1966-12-11",82.14
"1966-12-18",81.58
"1966-12-25",81.47
"1967-01-01",80.33
"1967-01-08",82.18
"1967-01-15",84.53
"1967-01-22",86.07
"1967-01-29",86.16
"1967-02-05",87.36
"1967-02-12",87.63
"1967-02-19",87.89
"1967-02-26",87.41
"1967-03-05",88.29
"1967-03-12",88.89
"1967-03-19",90.25
"1967-03-26",90.94
"1967-04-02",90.2
"1967-04-09",89.36
"1967-04-16",90.43
"1967-04-23",92.3
"1967-04-30",94.01
"1967-05-07",94.44
"1967-05-14",93.48
"1967-05-21",92.07
"1967-05-28",90.98
"1967-06-04",89.79
"1967-06-11",91.56
"1967-06-18",92.54
"1967-06-25",92
"1967-07-02",90.64
"1967-07-09",91.69
"1967-07-16",92.74
"1967-07-23",94.04
"1967-07-30",94.49
"1967-08-06",95.83
"1967-08-13",95.15
"1967-08-20",94.78
"1967-08-27",92.7
"1967-09-03",93.68
"1967-09-10",94.36
"1967-09-17",96.27
"1967-09-24",97
"1967-10-01",96.71
"1967-10-08",97.26
"1967-10-15",96
"1967-10-22",95.38
"1967-10-29",94.96
"1967-11-05",91.78
"1967-11-12",92.21
"1967-11-19",92.82
"1967-11-26",93.9
"1967-12-03",94.5
"1967-12-10",95.42
"1967-12-17",95.03
"1967-12-24",95.2
"1967-12-31",96.47
"1968-01-07",95.94
"1968-01-14",96.72
"1968-01-21",95.24
"1968-01-28",93.45
"1968-02-04",92.27
"1968-02-11",89.86
"1968-02-18",89.96
"1968-02-25",90.89
"1968-03-03",89.11
"1968-03-10",89.03
"1968-03-17",89.1
"1968-03-24",88.42
"1968-03-31",90.2
"1968-04-07",93.29
"1968-04-14",96.53
"1968-04-21",95.85
"1968-04-28",97.21
"1968-05-05",98.66
"1968-05-12",98.5
"1968-05-19",96.9
"1968-05-26",97.15
"1968-06-02",98.68
"1968-06-09",101.27
"1968-06-16",101.13
"1968-06-23",100.66
"1968-06-30",99.58
"1968-07-07",100.91
"1968-07-14",102.34
"1968-07-21",100.46
"1968-07-28",98.34
"1968-08-04",96.63
"1968-08-11",97.01
"1968-08-18",98.68
"1968-08-25",98.69
"1968-09-01",98.86
"1968-09-08",101.2
"1968-09-15",100.86
"1968-09-22",101.66
"1968-09-29",102.31
"1968-10-06",103.71
"1968-10-13",103.18
"1968-10-20",104.82
"1968-10-27",104.2
"1968-11-03",103.06
"1968-11-10",103.95
"1968-11-17",105.78
"1968-11-24",106.3
"1968-12-01",108.37
"1968-12-08",107.93
"1968-12-15",107.58
"1968-12-22",106.34
"1968-12-29",104.74
"1969-01-05",103.99
"1969-01-12",100.93
"1969-01-19",102.03
"1969-01-26",102.38
"1969-02-02",103.01
"1969-02-09",103.53
"1969-02-16",103.61
"1969-02-23",99.79
"1969-03-02",98.13
"1969-03-09",98.65
"1969-03-16",98
"1969-03-23",99.63
"1969-03-30",101.51
"1969-04-06",100.68
"1969-04-13",101.65
"1969-04-20",101.24
"1969-04-27",101.72
"1969-05-04",104
"1969-05-11",105.05
"1969-05-18",105.94
"1969-05-25",104.59
"1969-06-01",103.46
"1969-06-08",102.12
"1969-06-15",98.65
"1969-06-22",96.67
"1969-06-29",97.33
"1969-07-06",99.61
"1969-07-13",95.77
"1969-07-20",94.95
"1969-07-27",92.06
"1969-08-03",93.47
"1969-08-10",93.94
"1969-08-17",94
"1969-08-24",95.92
"1969-08-31",95.51
"1969-09-07",93.64
"1969-09-14",94.13
"1969-09-21",95.19
"1969-09-28",94.16
"1969-10-05",93.19
"1969-10-12",93.56
"1969-10-19",96.26
"1969-10-26",98.12
"1969-11-02",97.12
"1969-11-09",98.26
"1969-11-16",97.07
"1969-11-23",94.32
"1969-11-30",93.81
"1969-12-07",91.73
"1969-12-14",90.81
"1969-12-21",91.38
"1969-12-28",91.89
"1970-01-04",93
"1970-01-11",92.4
"1970-01-18",90.92
"1970-01-25",89.37
"1970-02-01",85.02
"1970-02-08",86.33
"1970-02-15",86.54
"1970-02-22",88.03
"1970-03-01",89.5
"1970-03-08",89.44
"1970-03-15",87.86
"1970-03-22",87.06
"1970-03-29",89.92
"1970-04-05",89.39
"1970-04-12",88.24
"1970-04-19",85.67
"1970-04-26",82.77
"1970-05-03",81.44
"1970-05-10",79.44
"1970-05-17",76.9
"1970-05-24",72.25
"1970-05-31",76.55
"1970-06-07",76.17
"1970-06-14",73.88
"1970-06-21",77.05
"1970-06-28",73.47
"1970-07-05",72.92
"1970-07-12",74.45
"1970-07-19",77.69
"1970-07-26",77.82
"1970-08-02",78.05
"1970-08-09",77.28
"1970-08-16",75.18
"1970-08-23",79.24
"1970-08-30",81.86
"1970-09-06",82.83
"1970-09-13",82.52
"1970-09-20",82.62
"1970-09-27",82.83
"1970-10-04",85.16
"1970-10-11",85.08
"1970-10-18",84.28
"1970-10-25",83.77
"1970-11-01",83.25
"1970-11-08",84.22
"1970-11-15",83.37
"1970-11-22",83.72
"1970-11-29",85.93
"1970-12-06",89.46
"1970-12-13",90.26
"1970-12-20",90.22
"1970-12-27",90.61
"1971-01-03",92.15
"1971-01-10",92.19
"1971-01-17",93.03
"1971-01-24",94.88
"1971-01-31",95.88
"1971-02-07",96.93
"1971-02-14",98.43
"1971-02-21",96.74
"1971-02-28",96.75
"1971-03-07",98.96
"1971-03-14",99.57
"1971-03-21",101.01
"1971-03-28",99.95
"1971-04-04",100.56
"1971-04-11",102.1
"1971-04-18",103.49
"1971-04-25",104.05
"1971-05-02",103.95
"1971-05-09",102.87
"1971-05-16",102.21
"1971-05-23",100.99
"1971-05-30",99.63
"1971-06-06",101.3
"1971-06-13",101.07
"1971-06-20",98.97
"1971-06-27",97.99
"1971-07-04",99.78
"1971-07-11",100.69
"1971-07-18",99.11
"1971-07-25",98.94
"1971-08-01",95.58
"1971-08-08",94.25
"1971-08-15",95.69
"1971-08-22",98.33
"1971-08-29",100.48
"1971-09-05",100.69
"1971-09-12",100.42
"1971-09-19",99.96
"1971-09-26",98.15
"1971-10-03",98.93
"1971-10-10",99.36
"1971-10-17",97.79
"1971-10-24",95.57
"1971-10-31",94.23
"1971-11-07",94.46
"1971-11-14",92.12
"1971-11-21",91.61
"1971-11-28",91.94
"1971-12-05",97.06
"1971-12-12",97.69
"1971-12-19",100.26
"1971-12-26",100.74
"1972-01-02",102.09
"1972-01-09",103.47
"1972-01-16",103.39
"1972-01-23",103.65
"1972-01-30",104.16
"1972-02-06",104.86
"1972-02-13",105.08
"1972-02-20",105.28
"1972-02-27",106.18
"1972-03-05",107.94
"1972-03-12",108.38
"1972-03-19",107.92
"1972-03-26",107.52
"1972-04-02",107.2
"1972-04-09",109.62
"1972-04-16",109.84
"1972-04-23",108.89
"1972-04-30",107.67
"1972-05-07",106.63
"1972-05-14",106.38
"1972-05-21",108.98
"1972-05-28",110.66
"1972-06-04",109.73
"1972-06-11",106.86
"1972-06-18",108.36
"1972-06-25",108.27
"1972-07-02",107.14
"1972-07-09",108.69
"1972-07-16",106.8
"1972-07-23",106.66
"1972-07-30",107.38
"1972-08-06",110.43
"1972-08-13",111.95
"1972-08-20",111.76
"1972-08-27",110.67
"1972-09-03",111.51
"1972-09-10",110.15
"1972-09-17",108.81
"1972-09-24",108.52
"1972-10-01",110.55
"1972-10-08",109.62
"1972-10-15",107.92
"1972-10-22",109.24
"1972-10-29",110.62
"1972-11-05",114.22
"1972-11-12",113.73
"1972-11-19",115.49
"1972-11-26",117.27
"1972-12-03",117.38
"1972-12-10",118.86
"1972-12-17",118.26
"1972-12-24",115.83
"1972-12-31",118.05
"1973-01-07",119.87
"1973-01-14",119.3
"1973-01-21",118.78
"1973-01-28",116.45
"1973-02-04",114.35
"1973-02-11",114.68
"1973-02-18",114.98
"1973-02-25",113.16
"1973-03-04",112.28
"1973-03-11",113.79
"1973-03-18",113.54
"1973-03-25",108.88
"1973-04-01",111.52
"1973-04-08",109.28
"1973-04-15",112.08
"1973-04-22",112.17
"1973-04-29",107.23
"1973-05-06",111
"1973-05-13",108.17
"1973-05-20",103.86
"1973-05-27",107.94
"1973-06-03",103.93
"1973-06-10",107.03
"1973-06-17",105.1
"1973-06-24",103.7
"1973-07-01",104.26
"1973-07-08",101.28
"1973-07-15",104.09
"1973-07-22",107.14
"1973-07-29",109.59
"1973-08-05",106.49
"1973-08-12",104.77
"1973-08-19",102.31
"1973-08-26",101.62
"1973-09-02",104.25
"1973-09-09",104.76
"1973-09-16",104.44
"1973-09-23",107.2
"1973-09-30",108.43
"1973-10-07",109.85
"1973-10-14",111.44
"1973-10-21",110.22
"1973-10-28",111.38
"1973-11-04",107.07
"1973-11-11",105.3
"1973-11-18",103.88
"1973-11-25",99.44
"1973-12-02",95.96
"1973-12-09",96.51
"1973-12-16",93.29
"1973-12-23",93.54
"1973-12-30",97.54
"1974-01-06",98.9
"1974-01-13",93.66
"1974-01-20",95.56
"1974-01-27",96.63
"1974-02-03",95.32
"1974-02-10",92.33
"1974-02-17",92.27
"1974-02-24",95.39
"1974-03-03",95.53
"1974-03-10",97.78
"1974-03-17",99.28
"1974-03-24",97.27
"1974-03-31",93.98
"1974-04-07",93.01
"1974-04-14",92.12
"1974-04-21",93.75
"1974-04-28",90.18
"1974-05-05",91.29
"1974-05-12",91.47
"1974-05-19",88.21
"1974-05-26",88.58
"1974-06-02",87.28
"1974-06-09",92.55
"1974-06-16",91.3
"1974-06-23",87.46
"1974-06-30",86
"1974-07-07",83.66
"1974-07-14",83.15
"1974-07-21",83.54
"1974-07-28",82.4
"1974-08-04",78.59
"1974-08-11",80.86
"1974-08-18",75.67
"1974-08-25",71.55
"1974-09-01",72.15
"1974-09-08",71.42
"1974-09-15",65.2
"1974-09-22",70.14
"1974-09-29",64.94
"1974-10-06",62.34
"1974-10-13",71.14
"1974-10-20",72.28
"1974-10-27",70.12
"1974-11-03",73.88
"1974-11-10",74.91
"1974-11-17",71.91
"1974-11-24",68.9
"1974-12-01",69.97
"1974-12-08",65.01
"1974-12-15",67.07
"1974-12-22",66.91
"1974-12-29",67.14
"1975-01-05",70.71
"1975-01-12",72.61
"1975-01-19",70.96
"1975-01-26",72.98
"1975-02-02",76.98
"1975-02-09",78.63
"1975-02-16",81.5
"1975-02-23",82.62
"1975-03-02",81.59
"1975-03-09",84.3
"1975-03-16",84.76
"1975-03-23",83.39
"1975-03-30",83.85
"1975-04-06",80.88
"1975-04-13",84.18
"1975-04-20",86.3
"1975-04-27",86.62
"1975-05-04",89.22
"1975-05-11",90.53
"1975-05-18",90.43
"1975-05-25",90.58
"1975-06-01",91.15
"1975-06-08",92.48
"1975-06-15",90.52
"1975-06-22",92.61
"1975-06-29",94.81
"1975-07-06",94.36
"1975-07-13",94.66
"1975-07-20",93.2
"1975-07-27",89.29
"1975-08-03",87.99
"1975-08-10",86.02
"1975-08-17",86.36
"1975-08-24",84.28
"1975-08-31",86.88
"1975-09-07",85.62
"1975-09-14",83.3
"1975-09-21",85.88
"1975-09-28",86.19
"1975-10-05",85.95
"1975-10-12",88.21
"1975-10-19",88.86
"1975-10-26",89.83
"1975-11-02",89.04
"1975-11-09",89.33
"1975-11-16",90.97
"1975-11-23",89.53
"1975-11-30",91.24
"1975-12-07",86.82
"1975-12-14",87.83
"1975-12-21",88.8
"1975-12-28",90.25
"1976-01-04",90.9
"1976-01-11",94.95
"1976-01-18",97
"1976-01-25",99.21
"1976-02-01",100.86
"1976-02-08",99.46
"1976-02-15",99.67
"1976-02-22",102.1
"1976-02-29",99.71
"1976-03-07",99.11
"1976-03-14",100.86
"1976-03-21",100.58
"1976-03-28",102.85
"1976-04-04",102.25
"1976-04-11",100.35
"1976-04-18",100.67
"1976-04-25",102.29
"1976-05-02",101.64
"1976-05-09",101.88
"1976-05-16",101.34
"1976-05-23",101.26
"1976-05-30",100.18
"1976-06-06",99.15
"1976-06-13",100.92
"1976-06-20",103.76
"1976-06-27",103.72
"1976-07-04",104.11
"1976-07-11",104.98
"1976-07-18",104.68
"1976-07-25",104.06
"1976-08-01",103.44
"1976-08-08",103.79
"1976-08-15",104.25
"1976-08-22",102.37
"1976-08-29",101.48
"1976-09-05",104.3
"1976-09-12",104.65
"1976-09-19",106.27
"1976-09-26",106.8
"1976-10-03",104.17
"1976-10-10",102.56
"1976-10-17",100.88
"1976-10-24",99.96
"1976-10-31",102.9
"1976-11-07",100.82
"1976-11-14",99.24
"1976-11-21",101.92
"1976-11-28",103.15
"1976-12-05",102.76
"1976-12-12",104.7
"1976-12-19",104.26
"1976-12-26",104.84
"1977-01-02",107.46
"1977-01-09",105.01
"1977-01-16",104.01
"1977-01-23",103.32
"1977-01-30",101.93
"1977-02-06",101.88
"1977-02-13",100.22
"1977-02-20",100.49
"1977-02-27",99.48
"1977-03-06",101.2
"1977-03-13",100.65
"1977-03-20",101.86
"1977-03-27",99.06
"1977-04-03",99.21
"1977-04-10",98.35
"1977-04-17",101.04
"1977-04-24",98.44
"1977-05-01",98.44
"1977-05-08",99.49
"1977-05-15",99.03
"1977-05-22",99.45
"1977-05-29",96.27
"1977-06-05",97.69
"1977-06-12",98.46
"1977-06-19",99.97
"1977-06-26",101.19
"1977-07-03",100.1
"1977-07-10",99.79
"1977-07-17",100.18
"1977-07-24",101.67
"1977-07-31",98.85
"1977-08-07",98.76
"1977-08-14",97.88
"1977-08-21",97.51
"1977-08-28",96.06
"1977-09-04",97.45
"1977-09-11",96.37
"1977-09-18",96.48
"1977-09-25",95.04
"1977-10-02",96.53
"1977-10-09",95.97
"1977-10-16",93.56
"1977-10-23",92.32
"1977-10-30",92.61
"1977-11-06",91.58
"1977-11-13",95.98
"1977-11-20",95.33
"1977-11-27",96.69
"1977-12-04",94.67
"1977-12-11",93.65
"1977-12-18",93.4
"1977-12-25",94.69
"1978-01-01",95.1
"1978-01-08",91.62
"1978-01-15",89.69
"1978-01-22",89.89
"1978-01-29",88.58
"1978-02-05",89.62
"1978-02-12",90.08
"1978-02-19",87.96
"1978-02-26",88.49
"1978-03-05",87.45
"1978-03-12",88.88
"1978-03-19",90.2
"1978-03-26",89.36
"1978-04-02",89.21
"1978-04-09",90.17
"1978-04-16",92.92
"1978-04-23",94.34
"1978-04-30",96.83
"1978-05-07",96.53
"1978-05-14",98.07
"1978-05-21",98.12
"1978-05-28",96.58
"1978-06-04",98.14
"1978-06-11",99.93
"1978-06-18",97.42
"1978-06-25",95.85
"1978-07-02",95.53
"1978-07-09",94.89
"1978-07-16",97.58
"1978-07-23",97.75
"1978-07-30",100
"1978-08-06",103.92
"1978-08-13",103.96
"1978-08-20",104.73
"1978-08-27",104.9
"1978-09-03",103.68
"1978-09-10",106.79
"1978-09-17",104.12
"1978-09-24",101.84
"1978-10-01",102.54
"1978-10-08",103.52
"1978-10-15",104.66
"1978-10-22",97.95
"1978-10-29",94.59
"1978-11-05",96.18
"1978-11-12",94.77
"1978-11-19",94.42
"1978-11-26",95.79
"1978-12-03",96.28
"1978-12-10",96.63
"1978-12-17",95.33
"1978-12-24",96.31
"1978-12-31",96.11
"1979-01-07",99.13
"1979-01-14",99.93
"1979-01-21",99.75
"1979-01-28",101.86
"1979-02-04",99.5
"1979-02-11",97.87
"1979-02-18",98.67
"1979-02-25",97.78
"1979-03-04",96.97
"1979-03-11",99.54
"1979-03-18",100.69
"1979-03-25",101.6
"1979-04-01",101.59
"1979-04-08",103.18
"1979-04-15",102
"1979-04-22",101.23
"1979-04-29",101.8
"1979-05-06",100.69
"1979-05-13",98.52
"1979-05-20",99.93
"1979-05-27",100.22
"1979-06-03",99.17
"1979-06-10",101.49
"1979-06-17",102.09
"1979-06-24",102.64
"1979-07-01",102.91
"1979-07-08",103.62
"1979-07-15",102.32
"1979-07-22",101.82
"1979-07-29",103.1
"1979-08-05",104.04
"1979-08-12",106.4
"1979-08-19",108.3
"1979-08-26",108.6
"1979-09-02",109.32
"1979-09-09",107.66
"1979-09-16",108.76
"1979-09-23",110.47
"1979-09-30",109.32
"1979-10-07",111.27
"1979-10-14",104.49
"1979-10-21",101.6
"1979-10-28",100.57
"1979-11-04",102.51
"1979-11-11",101.51
"1979-11-18",103.79
"1979-11-25",104.67
"1979-12-02",106.16
"1979-12-09",107.52
"1979-12-16",108.92
"1979-12-23",107.59
"1979-12-30",107.84
"1980-01-06",106.52
"1980-01-13",109.92
"1980-01-20",111.07
"1980-01-27",113.61
"1980-02-03",115.12
"1980-02-10",117.95
"1980-02-17",115.41
"1980-02-24",115.04
"1980-03-02",113.66
"1980-03-09",106.9
"1980-03-16",105.43
"1980-03-23",102.31
"1980-03-30",100.68
"1980-04-06",102.15
"1980-04-13",103.79
"1980-04-20",100.55
"1980-04-27",105.16
"1980-05-04",105.58
"1980-05-11",104.72
"1980-05-18",107.35
"1980-05-25",110.62
"1980-06-01",111.24
"1980-06-08",113.2
"1980-06-15",115.81
"1980-06-22",114.06
"1980-06-29",116
"1980-07-06",117.46
"1980-07-13",117.84
"1980-07-20",122.04
"1980-07-27",120.78
"1980-08-03",121.21
"1980-08-10",123.61
"1980-08-17",125.72
"1980-08-24",126.02
"1980-08-31",122.38
"1980-09-07",124.88
"1980-09-14",125.54
"1980-09-21",129.25
"1980-09-28",126.35
"1980-10-05",129.33
"1980-10-12",130.29
"1980-10-19",131.52
"1980-10-26",129.85
"1980-11-02",127.47
"1980-11-09",129.18
"1980-11-16",137.15
"1980-11-23",139.11
"1980-11-30",140.52
"1980-12-07",134.03
"1980-12-14",129.23
"1980-12-21",133.7
"1980-12-28",136.57
"1981-01-04",136.34
"1981-01-11",133.48
"1981-01-18",134.77
"1981-01-25",130.23
"1981-02-01",129.55
"1981-02-08",130.6
"1981-02-15",126.98
"1981-02-22",126.58
"1981-03-01",131.27
"1981-03-08",129.85
"1981-03-15",133.11
"1981-03-22",134.08
"1981-03-29",134.65
"1981-04-05",135.49
"1981-04-12",134.51
"1981-04-19",134.7
"1981-04-26",135.14
"1981-05-03",132.72
"1981-05-10",131.66
"1981-05-17",132.17
"1981-05-24",131.33
"1981-05-31",132.59
"1981-06-07",132.22
"1981-06-14",133.49
"1981-06-21",132.27
"1981-06-28",132.56
"1981-07-05",128.64
"1981-07-12",129.37
"1981-07-19",130.76
"1981-07-26",128.46
"1981-08-02",130.92
"1981-08-09",131.75
"1981-08-16",132.49
"1981-08-23",129.23
"1981-08-30",124.08
"1981-09-06",120.07
"1981-09-13",121.61
"1981-09-20",116.26
"1981-09-27",112.77
"1981-10-04",119.36
"1981-10-11",121.45
"1981-10-18",119.19
"1981-10-25",118.6
"1981-11-01",121.89
"1981-11-08",122.67
"1981-11-15",121.67
"1981-11-22",121.71
"1981-11-29",125.09
"1981-12-06",126.26
"1981-12-13",124.93
"1981-12-20",124
"1981-12-27",122.54
"1982-01-03",122.55
"1982-01-10",119.55
"1982-01-17",116.33
"1982-01-24",115.38
"1982-01-31",120.4
"1982-02-07",117.26
"1982-02-14",114.38
"1982-02-21",113.22
"1982-02-28",113.11
"1982-03-07",109.34
"1982-03-14",108.61
"1982-03-21",110.61
"1982-03-28",111.94
"1982-04-04",115.12
"1982-04-11",116.22
"1982-04-18",116.81
"1982-04-25",118.64
"1982-05-02",116.44
"1982-05-09",119.47
"1982-05-16",118.01
"1982-05-23",114.89
"1982-05-30",111.88
"1982-06-06",110.09
"1982-06-13",111.24
"1982-06-20",107.28
"1982-06-27",109.14
"1982-07-04",107.65
"1982-07-11",108.83
"1982-07-18",111.07
"1982-07-25",111.17
"1982-08-01",107.09
"1982-08-08",103.71
"1982-08-15",103.85
"1982-08-22",113.02
"1982-08-29",117.11
"1982-09-05",122.68
"1982-09-12",120.97
"1982-09-19",122.55
"1982-09-26",123.32
"1982-10-03",121.97
"1982-10-10",131.05
"1982-10-17",133.57
"1982-10-24",138.83
"1982-10-31",133.72
"1982-11-07",142.16
"1982-11-14",139.53
"1982-11-21",137.02
"1982-11-28",134.88
"1982-12-05",138.69
"1982-12-12",139.57
"1982-12-19",137.49
"1982-12-26",139.72
"1983-01-02",140.64
"1983-01-09",145.18
"1983-01-16",146.65
"1983-01-23",143.85
"1983-01-30",144.51
"1983-02-06",146.14
"1983-02-13",147.65
"1983-02-20",148
"1983-02-27",149.74
"1983-03-06",153.67
"1983-03-13",151.24
"1983-03-20",149.9
"1983-03-27",152.67
"1983-04-03",152.96
"1983-04-10",152.85
"1983-04-17",158.75
"1983-04-24",160.42
"1983-05-01",164.43
"1983-05-08",166.1
"1983-05-15",164.91
"1983-05-22",162.14
"1983-05-29",164.46
"1983-06-05",164.42
"1983-06-12",162.68
"1983-06-19",169.13
"1983-06-26",170.41
"1983-07-03",168.64
"1983-07-10",167.08
"1983-07-17",164.29
"1983-07-24",168.89
"1983-07-31",162.56
"1983-08-07",161.74
"1983-08-14",162.16
"1983-08-21",163.98
"1983-08-28",162.14
"1983-09-04",165
"1983-09-11",166.92
"1983-09-18",166.25
"1983-09-25",169.51
"1983-10-02",166.07
"1983-10-09",170.8
"1983-10-16",169.86
"1983-10-23",165.95
"1983-10-30",163.37
"1983-11-06",162.44
"1983-11-13",166.29
"1983-11-20",165.09
"1983-11-27",167.18
"1983-12-04",165.44
"1983-12-11",165.08
"1983-12-18",162.39
"1983-12-25",163.22
"1984-01-01",164.93
"1984-01-08",169.28
"1984-01-15",167.02
"1984-01-22",166.21
"1984-01-29",163.94
"1984-02-05",160.91
"1984-02-12",156.3
"1984-02-19",155.74
"1984-02-26",157.51
"1984-03-04",159.24
"1984-03-11",154.35
"1984-03-18",159.27
"1984-03-25",156.86
"1984-04-01",159.18
"1984-04-08",155.48
"1984-04-15",157.31
"1984-04-22",158.02
"1984-04-29",159.89
"1984-05-06",159.11
"1984-05-13",158.49
"1984-05-20",155.78
"1984-05-27",151.62
"1984-06-03",153.24
"1984-06-10",155.17
"1984-06-17",149.03
"1984-06-24",154.46
"1984-07-01",153.18
"1984-07-08",152.24
"1984-07-15",150.88
"1984-07-22",149.55
